SPNO,Species_Name,Sex,Size,Chela,Shell_Cond,Egg_Color,Egg_Cond,Clutch,Collection_Comments,ANOM_ID,PCR_result,Year,Index_Site,General_Location,Collected_By,Reference_NO,DNA_Plate_No,DNA_Well_No,Host_Tissue,Preservative,Sample_Status,C_V_H,CRUISE,VESSEL,HAUL,Visual_Positive,Prioritization,DNA_Quant,260_280_Ratio,nSSU_PCR,Faint_Pos,No_Valid_Partitions,No_Positive_Partitions,Copies_ul
20151379,Chionoecetes opilio,1,59,12,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,G10,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151380,Chionoecetes opilio,1,59,13,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,H10,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151436,Chionoecetes opilio,1,59,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D5,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151463,Chionoecetes opilio,1,59,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G8,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151469,Chionoecetes opilio,1,59,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,E9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151470,Chionoecetes opilio,1,59,7,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,F9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20152371,Chionoecetes opilio,1,59,12.6,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,23,G9,Blood,EtOH 100%,Available,201501_94_170,201501,94,170,0,1,,,,,,,
20152504,Chionoecetes opilio,1,59.9,9.5,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,D1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151376,Chionoecetes opilio,1,60,9,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,D10,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151385,Chionoecetes opilio,1,60,7,2,NA,NA,NA,Right chela missing,NA,0,2015,4,EBS,SAP,,13,E11,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151403,Chionoecetes opilio,1,60,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C1,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151430,Chionoecetes opilio,1,60,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151467,Chionoecetes opilio,1,60,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151486,Chionoecetes opilio,1,60,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151487,Chionoecetes opilio,1,60,9,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20152516,Chionoecetes opilio,1,60.4,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,H2,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151372,Chionoecetes opilio,1,61,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,H9,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151396,Chionoecetes opilio,1,61,10,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,13,H12,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151415,Chionoecetes opilio,1,61,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151418,Chionoecetes opilio,1,61,12,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B3,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151426,Chionoecetes opilio,1,61,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151434,Chionoecetes opilio,1,61,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B5,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151458,Chionoecetes opilio,1,61,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B8,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151466,Chionoecetes opilio,1,61,9,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151491,Chionoecetes opilio,1,61,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20152376,Chionoecetes opilio,1,61,9.4,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,23,D10,Blood,EtOH 100%,Available,201501_94_170,201501,94,170,0,1,,,,,,,
20152501,Chionoecetes opilio,1,61.2,10.1,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,A1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20152503,Chionoecetes opilio,1,61.5,13.2,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,C1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151370,Chionoecetes opilio,1,62,9,2,NA,NA,NA,,NA,3,2015,4,EBS,SAP,,13,F9,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151386,Chionoecetes opilio,1,62,8,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,F11,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151475,Chionoecetes opilio,1,62,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C10,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151493,Chionoecetes opilio,1,62,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,E12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151495,Chionoecetes opilio,1,62,10,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,G12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20152517,Chionoecetes opilio,1,62.2,10.4,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,A3,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20152518,Chionoecetes opilio,1,62.6,10.9,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,B3,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151404,Chionoecetes opilio,1,63,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D1,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151432,Chionoecetes opilio,1,63,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151454,Chionoecetes opilio,1,63,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F7,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151465,Chionoecetes opilio,1,63,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151468,Chionoecetes opilio,1,63,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D9,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151479,Chionoecetes opilio,1,63,10,2,NA,NA,NA,Right chela missing,NA,0,2015,4,EBS,SAP,,14,G10,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151483,Chionoecetes opilio,1,63,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151484,Chionoecetes opilio,1,63,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151510,Chionoecetes opilio,1,63,10,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,15,B2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152507,Chionoecetes opilio,1,63.2,10.1,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,25,G1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151377,Chionoecetes opilio,1,64,13,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,E10,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151406,Chionoecetes opilio,1,64,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F1,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151459,Chionoecetes opilio,1,64,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C8,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20152512,Chionoecetes opilio,1,64,10.9,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,25,D2,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20152514,Chionoecetes opilio,1,64.7,13.6,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,F2,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151369,Chionoecetes opilio,1,65,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,E9,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151395,Chionoecetes opilio,1,65,10,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,13,G12,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151401,Chionoecetes opilio,1,65,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A1,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151414,Chionoecetes opilio,1,65,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151428,Chionoecetes opilio,1,65,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151433,Chionoecetes opilio,1,65,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A5,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151457,Chionoecetes opilio,1,65,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A8,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151488,Chionoecetes opilio,1,65,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151490,Chionoecetes opilio,1,66,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20152377,Chionoecetes opilio,1,66.3,10,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,23,E10,Blood,EtOH 100%,Available,201501_94_170,201501,94,170,0,1,,,,,,,
20152511,Chionoecetes opilio,1,66.9,11.7,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,C2,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151391,Chionoecetes opilio,1,67,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,C12,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151435,Chionoecetes opilio,1,67,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C5,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151508,Chionoecetes opilio,1,67,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,H1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151521,Chionoecetes opilio,1,67,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,E3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151525,Chionoecetes opilio,1,67,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152375,Chionoecetes opilio,1,67.6,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,23,C10,Blood,EtOH 100%,Available,201501_94_170,201501,94,170,0,1,,,,,,,
20151431,Chionoecetes opilio,1,68,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151443,Chionoecetes opilio,1,68,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C6,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151456,Chionoecetes opilio,1,68,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H7,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151476,Chionoecetes opilio,1,68,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D10,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151494,Chionoecetes opilio,1,68,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151512,Chionoecetes opilio,1,68,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,D2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152395,Chionoecetes opilio,1,68.3,14.7,2,NA,NA,NA,,NA,3,2015,4,EBS,SAP,,23,G12,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20152392,Chionoecetes opilio,1,68.5,15.2,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,23,D12,Blood,EtOH 100%,Available,201501_94_170,201501,94,170,0,1,,,,,,,
20152508,Chionoecetes opilio,1,68.6,12.5,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,H1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151425,Chionoecetes opilio,1,69,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151482,Chionoecetes opilio,1,69,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151485,Chionoecetes opilio,1,69,12,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,E11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151383,Chionoecetes opilio,1,70,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,C11,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151388,Chionoecetes opilio,1,70,14,2,NA,NA,NA,,NA,3,2015,4,EBS,SAP,,13,H11,Blood,EtOH 100%,Available,201501_162_184,201501,162,184,0,1,,,,,,,
20151409,Chionoecetes opilio,1,70,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151501,Chionoecetes opilio,1,70,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151514,Chionoecetes opilio,1,70,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,F2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151477,Chionoecetes opilio,1,71,15,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,E10,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151502,Chionoecetes opilio,1,71,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,B1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151529,Chionoecetes opilio,1,71,11,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,E4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152513,Chionoecetes opilio,1,71.7,15.7,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,E2,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151375,Chionoecetes opilio,1,72,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,13,C10,Blood,EtOH 100%,Available,201501_162_183,201501,162,183,0,1,,,,,,,
20151441,Chionoecetes opilio,1,72,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A6,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151455,Chionoecetes opilio,1,72,15,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G7,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151478,Chionoecetes opilio,1,72,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F10,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151509,Chionoecetes opilio,1,72,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151513,Chionoecetes opilio,1,72,13,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,15,E2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151518,Chionoecetes opilio,1,72,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,B3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152502,Chionoecetes opilio,1,72,12.9,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,B1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151492,Chionoecetes opilio,1,73,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151427,Chionoecetes opilio,1,74,12,3,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C4,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151447,Chionoecetes opilio,1,74,17,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G6,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151453,Chionoecetes opilio,1,74,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,E7,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151527,Chionoecetes opilio,1,74,15,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,15,C4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151532,Chionoecetes opilio,1,74,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,H4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151538,Chionoecetes opilio,1,74,16,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,F5,Blood,EtOH 100%,Available,201501_162_189,201501,162,189,0,1,,,,,,,
20151452,Chionoecetes opilio,1,75,16,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D7,Blood,EtOH 100%,Available,201501_162_186,201501,162,186,0,1,,,,,,,
20151480,Chionoecetes opilio,1,75,17,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H10,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151503,Chionoecetes opilio,1,75,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,C1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151504,Chionoecetes opilio,1,75,13,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,15,D1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151515,Chionoecetes opilio,1,75,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,G2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151535,Chionoecetes opilio,1,75,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,C5,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20152506,Chionoecetes opilio,1,75.1,13.1,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,25,F1,Blood,EtOH 100%,Available,201501_94_171,201501,94,171,0,1,,,,,,,
20151496,Chionoecetes opilio,1,76,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H12,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151523,Chionoecetes opilio,1,76,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,G3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151410,Chionoecetes opilio,1,77,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,B2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151413,Chionoecetes opilio,1,77,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,E2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151524,Chionoecetes opilio,1,77,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,H3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151531,Chionoecetes opilio,1,77,12,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,G4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151423,Chionoecetes opilio,1,78,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,G3,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151424,Chionoecetes opilio,1,78,14,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,H3,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151481,Chionoecetes opilio,1,78,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A11,Blood,EtOH 100%,Available,201501_162_187,201501,162,187,0,1,,,,,,,
20151511,Chionoecetes opilio,1,78,17,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,C2,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151526,Chionoecetes opilio,1,78,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,B4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151541,Chionoecetes opilio,1,78,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A6,Blood,EtOH 100%,Available,201501_162_189,201501,162,189,0,1,,,,,,,
20151419,Chionoecetes opilio,1,79,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C3,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151533,Chionoecetes opilio,1,79,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A5,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151421,Chionoecetes opilio,1,80,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,E3,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151506,Chionoecetes opilio,1,80,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,F1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151517,Chionoecetes opilio,1,80,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,A3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151519,Chionoecetes opilio,1,80,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,C3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151534,Chionoecetes opilio,1,80,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,B5,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151438,Chionoecetes opilio,1,81,13,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,F5,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151530,Chionoecetes opilio,1,81,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,F4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151449,Chionoecetes opilio,1,82,19,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,A7,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151451,Chionoecetes opilio,1,82,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C7,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151411,Chionoecetes opilio,1,83,18,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,C2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151448,Chionoecetes opilio,1,83,20,2,NA,NA,NA,,NA,1,2015,4,EBS,SAP,,14,H6,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151522,Chionoecetes opilio,1,83,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,F3,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151528,Chionoecetes opilio,1,83,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,D4,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151505,Chionoecetes opilio,1,84,14,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,15,E1,Blood,EtOH 100%,Available,201501_162_188,201501,162,188,0,1,,,,,,,
20151408,Chionoecetes opilio,1,86,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H1,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151412,Chionoecetes opilio,1,86,15,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,D2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
20151416,Chionoecetes opilio,1,86,19,2,NA,NA,NA,,NA,0,2015,4,EBS,SAP,,14,H2,Blood,EtOH 100%,Available,201501_162_185,201501,162,185,0,1,,,,,,,
